Eljárás EKR azonosító,Ajánlatkérő szervezet neve,Ajánlatkérő nemzeti azonosítószáma,Ajánlatkérő szervezet típusa,Ajánlatkérő szervezet főtevékenysége,Eljárásrend,Eljárás fajtája,Eljárás tárgya,Szerződés típusa,A beszerzés végleges összértéke,A beszerzés végleges összértéke pénznem,Teljesítés helye NUTS-kód(ok),Szerződés megkötésének dátuma,Beérkezett ajánlatok száma,Nyertes ajánlattevő adószáma (adóazonosító jele),Nyertes ajánlattevő neve,Fő CPV-kód(ok),A beszerzés európai uniós alapokból finanszírozott projekttel és/vagy programmal kapcsolatos,Szerződés/rész odaítélésre került,Nyertes ajánlattevő kkv,Hirdetmény közzétételének dátuma,Minőségi kritérium alkalmazásra került,Költség kritérium alkalmazásra került,Ár kritérium alkalmazásra került,Ajánlatkérő szervezet neve - tisztított,Ajánlatkérő Cégtípus,Nyertes ajánlattevő neve - tisztított,Nyertes Cégtípus,Hirdetmény és szerződés megkötés között eltelt idő
EKR001114232019,Budapesti Közlekedési Zártkörűen Működő Részvénytársaság,12154481444,N - Közszolgáltató,"KO - Városi vasúti, villamos, trolibusz vagy autóbusz szolgáltatások",Nemzeti eljárásrend,Kbt. 113. § Nyílt eljárás,"Villamos kapcsolószekrények javítása, cseréje",Építési beruházás,276947640.0,HUF,HU11,2020-01-08,2.0,"11969017213,HU11969017",Dunagép Szolgáltató Zártkörűen Működő Részvénytársaság,45315700-5,Nem,Igen,Igen,2020-01-14,Igen,Nem,Igen,Budapesti Közlekedési Zrt.,Zrt.,Dunagép Zrt.,Zrt.,-6 days
EKR001123072019,Magyar Közút Nonprofit Zártkörűen Működő Részvénytársaság,14605749244,N - Közjogi szervezet,KL - Egyéb tevékenység:,Nemzeti eljárásrend,Kbt. 115. § Nyílt eljárás,"Lokális burk.javítás (M1,M7,M3,M30,M35,Pest,M43)",Építési beruházás,299000000.0,HUF,HU312|HU120|HU311|HU323|HU321,2019-12-03,3.0,"23721250243,HU23721250","Reaszfalt Építőipari, Kereskedelmi És Szolgáltató Korlátolt Felelősségű Társaság",45233142-6,Nem,Igen,Igen,2019-12-06,Igen,Nem,Igen,Magyar Közút Nonprofit Zrt.,Zrt.,Reaszfalt Építőipari Kft.,Kft.,-3 days
EKR001123072019,Magyar Közút Nonprofit Zártkörűen Működő Részvénytársaság,14605749244,N - Közjogi szervezet,KL - Egyéb tevékenység:,Nemzeti eljárásrend,Kbt. 115. § Nyílt eljárás,"Lokális burk.javítás (M1,M7,M3,M30,M35,Pest,M43)",Építési beruházás,299000000.0,HUF,HU223|HU211|HU232,2019-12-03,5.0,"23721250243,HU23721250","Reaszfalt Építőipari, Kereskedelmi És Szolgáltató Korlátolt Felelősségű Társaság",45233142-6,Nem,Igen,Igen,2019-12-06,Igen,Nem,Igen,Magyar Közút Nonprofit Zrt.,Zrt.,Reaszfalt Építőipari Kft.,Kft.,-3 days
EKR000403292018,Miskolc Megyei Jogú Város Önkormányzata,15735605205,N - Regionális/helyi szintű,KL - Általános közszolgáltatások,Nemzeti eljárásrend,Kbt. 115. § Nyílt eljárás,Művészetek Háza nézőtér korszerűsítés,Építési beruházás,19990200.0,HUF,HU311,2018-10-19,3.0,"11445560205,HU11445560",Pentamen Bútorház Kereskedelmi És Szolgáltató Korlátolt Felelősségű Társaság,45000000-7,Igen,Igen,Nem,2018-11-13,Igen,Nem,Igen,Miskolc Megyei Jogú Város Önkormányzata,,Pentamen Bútorház Kft.,Kft.,-25 days
EKR001153932019,"Bmsk Beruházási, Műszaki Fejlesztési, Sportüzemeltetési És Közbeszerzési Zrt.",12464780251,N - Közjogi szervezet,KL - Egyéb tevékenység:,Nemzeti eljárásrend,Kbt. 112. § (1) bekezdés b) pont Nyílt eljárás (hirdetménnyel induló),Tanuszoda kivitelezése Tiszakécskén,Építési beruházás,929000000.0,HUF,HU331,2020-07-27,2.0,"23037108203,HU23037108,03-10-100434",Horváth Építőmester Építőipari Zártkörűen Működő Részvénytársaság,45000000-7,Nem,Igen,Igen,2020-08-02,Igen,Nem,Igen,"Bmsk Beruházási, Műszaki Fejlesztési, Sportüzemeltetési És Közbeszerzési Zrt.",Zrt.,Horváth Építőmester Építőipari Zrt.,Zrt.,-6 days
EKR001154582019,"Bmsk Beruházási, Műszaki Fejlesztési, Sportüzemeltetési És Közbeszerzési Zrt.",12464780251,N - Közjogi szervezet,KL - Egyéb tevékenység:,Nemzeti eljárásrend,Kbt. 112. § (1) bekezdés b) pont Nyílt eljárás (hirdetménnyel induló),Tanuszoda kivitelezése Pilisvörösváron,Építési beruházás,805912047.0,HUF,HU120,2021-02-08,5.0,23569504213,KovaLine Korlátolt Felelősségű Társaság,45000000-7,Nem,Igen,Igen,2021-02-11,Igen,Nem,Igen,"Bmsk Beruházási, Műszaki Fejlesztési, Sportüzemeltetési És Közbeszerzési Zrt.",Zrt.,Kovaline Kft.,Kft.,-3 days
EKR000911502019,Fővárosi Vízművek Zártkörűen Működő Részvénytársaság,10898824244,,KO - Víz,Uniós eljárásrend,Nyílt eljárás,Kubikus és burkolathelyreállítási munkák elvégzése,Építési beruházás,1565000000.0,HUF,HU11,2020-02-25,3.0,26769569242,Kima Nagy Plussz Korlátolt Felelősségű Társaság,45000000-7,Nem,Igen,Igen,2020-03-30,Igen,Nem,Igen,Fővárosi Vízművek Zrt.,Zrt.,Kima Nagy Plussz Kft.,Kft.,-34 days
EKR000911502019,Fővárosi Vízművek Zártkörűen Működő Részvénytársaság,10898824244,,KO - Víz,Uniós eljárásrend,Nyílt eljárás,Kubikus és burkolathelyreállítási munkák elvégzése,Építési beruházás,1565000000.0,HUF,HU11,2020-03-02,2.0,"12049679213,HU12049679.","Bola 95 Építőipari, Szolgáltató És Kereskedelmi Korlátolt Felelősségű Társaság",45000000-7,Nem,Igen,Igen,2020-03-30,Igen,Nem,Igen,Fővárosi Vízművek Zrt.,Zrt.,Bola 95 Építőipari Kft.,Kft.,-28 days
EKR000911502019,Fővárosi Vízművek Zártkörűen Működő Részvénytársaság,10898824244,,KO - Víz,Uniós eljárásrend,Nyílt eljárás,Kubikus és burkolathelyreállítási munkák elvégzése,Építési beruházás,1565000000.0,HUF,HU11,2020-03-10,2.0,26684833216,Könöf Közmű Építő És Szolgáltató Korlátolt Felelősségű Társaság,45000000-7,Nem,Igen,Igen,2020-03-30,Igen,Nem,Igen,Fővárosi Vízművek Zrt.,Zrt.,Könöf Közmű Építő És Kft.,Kft.,-20 days
EKR000911502019,Fővárosi Vízművek Zártkörűen Működő Részvénytársaság,10898824244,,KO - Víz,Uniós eljárásrend,Nyílt eljárás,Kubikus és burkolathelyreállítási munkák elvégzése,Építési beruházás,1565000000.0,HUF,HU12,2020-03-02,1.0,"14592692243,HU14592692",Lápoldal Állattenyésztő És Növénytermelő Korlátolt Felelősségű Társaság,45000000-7,Nem,Igen,Igen,2020-03-30,Igen,Nem,Igen,Fővárosi Vízművek Zrt.,Zrt.,Lápoldal Állattenyésztő És Növénytermelő Kft.,Kft.,-28 days
EKR000925462019,"Bmsk Beruházási, Műszaki Fejlesztési, Sportüzemeltetési És Közbeszerzési Zrt.",12464780251,U - Közjogi intézmény,KL - Egyéb tevékenység:,Uniós eljárásrend,Nyílt eljárás,SMKMOK Szülészeti épület felújítás,Építési beruházás,1842926198.0,HUF,HU232,2020-02-14,2.0,"25098367243,HU25098367",Laterex Építő Zártkörűen Működő Részvénytársaság,45000000-7,Nem,Igen,Igen,2020-02-26,Igen,Nem,Igen,"Bmsk Beruházási, Műszaki Fejlesztési, Sportüzemeltetési És Közbeszerzési Zrt.",Zrt.,Laterex Építő Zrt.,Zrt.,-12 days
EKR000925462019,"Bmsk Beruházási, Műszaki Fejlesztési, Sportüzemeltetési És Közbeszerzési Zrt.",12464780251,U - Közjogi intézmény,KL - Egyéb tevékenység:,Uniós eljárásrend,Nyílt eljárás,SMKMOK Szülészeti épület felújítás,Építési beruházás,1842926198.0,HUF,HU232,2020-02-14,2.0,"14760381220,HU14760381",Dunántúli Magasépítő Kft.,45000000-7,Nem,Igen,Igen,2020-02-26,Igen,Nem,Igen,"Bmsk Beruházási, Műszaki Fejlesztési, Sportüzemeltetési És Közbeszerzési Zrt.",Zrt.,Dunántúli Magasépítő Kft.,Kft.,-12 days
EKR000974792019,Bdk Budapesti Dísz És Közvilágítási Korlátolt Felelősségű Társaság,12705616243,N - Közszolgáltató,KL - Általános közszolgáltatások,Nemzeti eljárásrend,Kbt. 113. § Nyílt eljárás,"Közvilágítási hálózat fejlesztése, rekonstrukció",Építési beruházás,369103184.0,HUF,HU110,2019-10-15,7.0,12062515213,MátraPhone Szolgáltató És Kereskedelmi Kft.,45315300-1,Nem,Igen,Igen,2019-10-30,Igen,Nem,Igen,Bdk Budapesti Dísz És Közvilágítási Kft.,Kft.,Mátraphone Kft.,Kft.,-15 days
EKR000974792019,Bdk Budapesti Dísz És Közvilágítási Korlátolt Felelősségű Társaság,12705616243,N - Közszolgáltató,KL - Általános közszolgáltatások,Nemzeti eljárásrend,Kbt. 113. § Nyílt eljárás,"Közvilágítási hálózat fejlesztése, rekonstrukció",Építési beruházás,369103184.0,HUF,HU110,2019-10-15,7.0,11736903213,Partner Cable Zrt.,45315300-1,Nem,Igen,Igen,2019-10-30,Igen,Nem,Igen,Bdk Budapesti Dísz És Közvilágítási Kft.,Kft.,Partner Cable Zrt.,Zrt.,-15 days
EKR000974792019,Bdk Budapesti Dísz És Közvilágítási Korlátolt Felelősségű Társaság,12705616243,N - Közszolgáltató,KL - Általános közszolgáltatások,Nemzeti eljárásrend,Kbt. 113. § Nyílt eljárás,"Közvilágítási hálózat fejlesztése, rekonstrukció",Építési beruházás,369103184.0,HUF,HU110,2019-10-15,8.0,"13625146241,HU13625146",Viron Szolgáltató És Kereskedelmi Korlátolt Felelősségű Társaság,45315300-1,Nem,Igen,Igen,2019-10-30,Igen,Nem,Igen,Bdk Budapesti Dísz És Közvilágítási Kft.,Kft.,Viron Kft.,Kft.,-15 days
EKR000974792019,Bdk Budapesti Dísz És Közvilágítási Korlátolt Felelősségű Társaság,12705616243,N - Közszolgáltató,KL - Általános közszolgáltatások,Nemzeti eljárásrend,Kbt. 113. § Nyílt eljárás,"Közvilágítási hálózat fejlesztése, rekonstrukció",Építési beruházás,369103184.0,HUF,HU110,2019-10-15,7.0,"24708128241,HU24708128",Horváth Hálózatépítő Kft.,45315300-1,Nem,Igen,Igen,2019-10-30,Igen,Nem,Igen,Bdk Budapesti Dísz És Közvilágítási Kft.,Kft.,Horváth Hálózatépítő Kft.,Kft.,-15 days
EKR000974792019,Bdk Budapesti Dísz És Közvilágítási Korlátolt Felelősségű Társaság,12705616243,N - Közszolgáltató,KL - Általános közszolgáltatások,Nemzeti eljárásrend,Kbt. 113. § Nyílt eljárás,"Közvilágítási hálózat fejlesztése, rekonstrukció",Építési beruházás,369103184.0,HUF,HU110,2019-10-15,3.0,"13625146241,HU13625146",Viron Szolgáltató És Kereskedelmi Korlátolt Felelősségű Társaság,45315300-1,Nem,Igen,Igen,2019-10-30,Igen,Nem,Igen,Bdk Budapesti Dísz És Közvilágítási Kft.,Kft.,Viron Kft.,Kft.,-15 days
EKR000406042018,Magyar Közút Nonprofit Zártkörűen Működő Részvénytársaság,14605749244,N - Közjogi szervezet,KL - Egyéb tevékenység:,Nemzeti eljárásrend,Kbt. 115. § Nyílt eljárás,Finisher és Henger bérlése kezelőszemélyzettel,Építési beruházás,218000000.0,HUF,HU,2019-04-30,2.0,"10642166203,HU10642166","Soltút Útépítő, Fenntartó És Kereskedelmi Korlátolt Felelősségű Társaság",45500000-2,Nem,Igen,Igen,2019-05-15,Igen,Nem,Igen,Magyar Közút Nonprofit Zrt.,Zrt.,"Soltút Útépítő, Fenntartó És Kft.",Kft.,-15 days
EKR000406042018,Magyar Közút Nonprofit Zártkörűen Működő Részvénytársaság,14605749244,N - Közjogi szervezet,KL - Egyéb tevékenység:,Nemzeti eljárásrend,Kbt. 115. § Nyílt eljárás,Finisher és Henger bérlése kezelőszemélyzettel,Építési beruházás,218000000.0,HUF,HU,2019-04-30,2.0,"23721250243,HU23721250","Reaszfalt Építőipari, Kereskedelmi És Szolgáltató Korlátolt Felelősségű Társaság",45500000-2,Nem,Igen,Nem,2019-05-15,Igen,Nem,Igen,Magyar Közút Nonprofit Zrt.,Zrt.,Reaszfalt Építőipari Kft.,Kft.,-15 days
EKR000406042018,Magyar Közút Nonprofit Zártkörűen Működő Részvénytársaság,14605749244,N - Közjogi szervezet,KL - Egyéb tevékenység:,Nemzeti eljárásrend,Kbt. 115. § Nyílt eljárás,Finisher és Henger bérlése kezelőszemélyzettel,Építési beruházás,218000000.0,HUF,HU,2019-04-30,2.0,"13274018211,HU13274018",Széles Út Építőipari És Szolgáltató Korlátolt Felelősségű Társaság,45500000-2,Nem,Igen,Nem,2019-05-15,Igen,Nem,Igen,Magyar Közút Nonprofit Zrt.,Zrt.,Széles Út Építőipari És Kft.,Kft.,-15 days
EKR001004472019,Budapest Főváros Vagyonkezelő Központ Zrt.,12006003241,N - Közjogi szervezet,KL - Egyéb tevékenység:,Nemzeti eljárásrend,Kbt. 115. § Hirdetmény nélküli tárgyalásos eljárás,Sujtás tetőjavítás (megismételt 1. rész),Építési beruházás,15980239.0,HUF,HU110,2019-10-28,2.0,14188330241,Perneszy Ingatlanhasznositó Kezelő Zrt,45000000-7,Nem,Igen,Igen,2019-11-04,Igen,Nem,Igen,Budapest Főváros Vagyonkezelő Központ Zrt.,Zrt.,Perneszy Ingatlanhasznositó Kezelő Zrt.,Zrt.,-7 days
EKR000416672018,Debrecen Megyei Jogú Város Önkormányzata,15735588209,U - Regionális vagy helyi hatóság,KL - Általános közszolgáltatások,Uniós eljárásrend,Nyílt eljárás,Honvéd utcai Bölcsőde energetikai korszerűsítése,Építési beruházás,151394663.0,HUF,HU321,2019-01-14,2.0,25034802209,TC Company Korlátolt Felelősségű Társaság,45210000-2,Igen,Igen,Nem,2019-02-18,Igen,Nem,Igen,Debrecen Megyei Jogú Város Önkormányzata,,Tc Company Kft.,Kft.,-35 days
EKR001106282019,Budapest Főváros Vagyonkezelő Központ Zrt.,12006003241,N - Közjogi szervezet,KL - Egyéb tevékenység:,Nemzeti eljárásrend,Keretmegállapodás alapján verseny újranyitás,Bp. Sárrét park 6. lakásfelújítás,Építési beruházás,3304872.0,HUF,HU,2019-10-07,2.0,24393559243,RitRock Kft.,45000000-7,Nem,Igen,Igen,2019-10-16,Igen,Nem,Igen,Budapest Főváros Vagyonkezelő Központ Zrt.,Zrt.,Ritrock Kft.,Kft.,-9 days
EKR001107072019,Debrecen Megyei Jogú Város Önkormányzata,15735588209,N - Regionális/helyi szintű,KL - Általános közszolgáltatások,Nemzeti eljárásrend,Kbt. 117. § Saját beszerzési szabályok alkalmazása részvételi szakasz nélkül,GÖCS gazdasági terület jobb megközelíthetősége,Építési beruházás,85973052.0,HUF,HU321,2019-11-28,5.0,"10680476209,HU10680476","DProfil Építő, Kereskedő És Szolgáltató Korlátolt Felelősségű Társaság",45233228-3,Igen,Igen,Igen,2019-12-11,Igen,Nem,Igen,Debrecen Megyei Jogú Város Önkormányzata,,"Dprofil Építő, Kereskedő És Kft.",Kft.,-13 days
EKR001122802019,Nyíregyháza Megyei Jogú Város Önkormányzata,15731766215,N - Regionális/helyi szintű,KL - Általános közszolgáltatások,Nemzeti eljárásrend,Kbt. 115. § Nyílt eljárás,Egészségügyi alapellátás fejlesztése Nyíregyházán,Építési beruházás,181257500.0,HUF,HU323,2020-01-10,4.0,13367356215,"Tlt Group Építőipari Tervező, Bonyolító És Fővállalkozó Korlátolt Felelősségű Társaság",45000000-7,Igen,Igen,Igen,2020-01-15,Igen,Nem,Igen,Nyíregyháza Megyei Jogú Város Önkormányzata,,"Tlt Group Építőipari Tervező, Bonyolító És Fővállalkozó Kft.",Kft.,-5 days
EKR001122802019,Nyíregyháza Megyei Jogú Város Önkormányzata,15731766215,N - Regionális/helyi szintű,KL - Általános közszolgáltatások,Nemzeti eljárásrend,Kbt. 115. § Nyílt eljárás,Egészségügyi alapellátás fejlesztése Nyíregyházán,Építési beruházás,181257500.0,HUF,HU323,2019-12-12,4.0,13367356215,"Tlt Group Építőipari Tervező, Bonyolító És Fővállalkozó Korlátolt Felelősségű Társaság",45000000-7,Igen,Igen,Igen,2020-01-15,Igen,Nem,Igen,Nyíregyháza Megyei Jogú Város Önkormányzata,,"Tlt Group Építőipari Tervező, Bonyolító És Fővállalkozó Kft.",Kft.,-34 days
EKR001323812019,"Bmsk Beruházási, Műszaki Fejlesztési, Sportüzemeltetési És Közbeszerzési Zrt.",12464780251,N - Közjogi szervezet,KL - Egyéb tevékenység:,Nemzeti eljárásrend,Kbt. 115. § Nyílt eljárás,Nyíregyháza-tanuszodafelújítás(16 kiemelt sportág),Építési beruházás,117664490.0,HUF,HU323,2020-03-09,5.0,"23134494242,HUOCCSZ.01-09-954581","AndrameBau Építőipari, Kereskedelmi És Szolgáltató Korlátolt Felelősségű Társaság",45000000-7,Nem,Igen,Igen,2020-03-22,Igen,Nem,Igen,"Bmsk Beruházási, Műszaki Fejlesztési, Sportüzemeltetési És Közbeszerzési Zrt.",Zrt.,Andramebau Építőipari Kft.,Kft.,-13 days
EKR001350612019,Budapest Főváros Vagyonkezelő Központ Zrt.,12006003241,N - Közjogi szervezet,KL - Egyéb tevékenység:,Nemzeti eljárásrend,Keretmegállapodás alapján verseny újranyitás,Bp. Keveháza u. 19-21. Lepényép. javítási munkák,Építési beruházás,1693030.0,HUF,HU110,2020-01-27,2.0,12922361243,Cerb Szolgáltató És Kereskedelmi Kft.,45000000-7,Nem,Igen,Igen,2020-01-27,Igen,Nem,Igen,Budapest Főváros Vagyonkezelő Központ Zrt.,Zrt.,Cerb Kft.,Kft.,0 days
EKR001154272019,"Bmsk Beruházási, Műszaki Fejlesztési, Sportüzemeltetési És Közbeszerzési Zrt.",12464780251,N - Közjogi szervezet,KL - Egyéb tevékenység:,Nemzeti eljárásrend,Kbt. 112. § (1) bekezdés b) pont Nyílt eljárás (hirdetménnyel induló),Tanuszoda kivitelezése Szécsényben,Építési beruházás,745147223.0,HUF,HU313,2021-01-28,4.0,24075174212,Zöld Élet HulladékÚjrahasznosítási Szociális Szövetkezet,45000000-7,Nem,Igen,Igen,2021-02-02,Igen,Nem,Igen,"Bmsk Beruházási, Műszaki Fejlesztési, Sportüzemeltetési És Közbeszerzési Zrt.",Zrt.,Zöld Élet Hulladékújrahasznosítási Szociális Sz.,Sz.,-5 days
EKR001155682019,"Bmsk Beruházási, Műszaki Fejlesztési, Sportüzemeltetési És Közbeszerzési Zrt.",12464780251,N - Közjogi szervezet,KL - Egyéb tevékenység:,Nemzeti eljárásrend,Kbt. 112. § (1) bekezdés b) pont Nyílt eljárás (hirdetménnyel induló),Tanuszoda kivitelezése Pásztón,Építési beruházás,791280930.0,HUF,HU313,2021-02-12,3.0,"28763291242,HU28763291,HUOCCSZ.01-10.140991","FortBau Építőipari, Kereskedelmi És Szolgáltató Zártkörűen Működő Részvénytársaság",45000000-7,Nem,Igen,Igen,2021-02-17,Igen,Nem,Igen,"Bmsk Beruházási, Műszaki Fejlesztési, Sportüzemeltetési És Közbeszerzési Zrt.",Zrt.,Fortbau Építőipari Zrt.,Zrt.,-5 days
EKR001157712019,Nif Nemzeti Infrastruktúra Fejlesztő Zártkörűen Működő Részvénytársaság,11906522241,U - Közjogi intézmény,KL - Egyéb tevékenység:,Uniós eljárásrend,Nyílt eljárás,Debrecen - Füzesabony vasútvonal korsz. I. ütem,Építési beruházás,54859115262.0,HUF,HU321|HU312,2020-02-20,5.0,25302990244,VHíd Építő Zártkörűen Működő Részvénytársaság,45234100-7,Nem,Igen,Nem,2020-03-02,Igen,Nem,Igen,Nif Nemzeti Infrastruktúra Fejlesztő Zrt.,Zrt.,Vhíd Építő Zrt.,Zrt.,-11 days
EKR001169542019,Debrecen Megyei Jogú Város Önkormányzata,15735588209,N - Regionális/helyi szintű,KL - Általános közszolgáltatások,Nemzeti eljárásrend,Kbt. 117. § Saját beszerzési szabályok alkalmazása részvételi szakasz nélkül,Darabos u. rendelő infrastrukturális fejlesztése,Építési beruházás,61445150.0,HUF,HU321,2020-06-03,8.0,"14815443209,HU14815443.",JantaBau Építőipari És Szolgáltató Korlátolt Felelősségű Társaság,45000000-7,Igen,Igen,Igen,2020-06-07,Igen,Nem,Igen,Debrecen Megyei Jogú Város Önkormányzata,,Jantabau Építőipari És Kft.,Kft.,-4 days
EKR000406042018,Magyar Közút Nonprofit Zártkörűen Működő Részvénytársaság,14605749244,N - Közjogi szervezet,KL - Egyéb tevékenység:,Nemzeti eljárásrend,Kbt. 115. § Nyílt eljárás,Finisher és Henger bérlése kezelőszemélyzettel,Építési beruházás,218000000.0,HUF,HU,2019-04-30,2.0,"12943968410,HU17780742,10-09-025240",Dynamic Út Szállítási Korlátolt Felelősségű Társaság,45500000-2,Nem,Igen,Nem,2019-05-15,Igen,Nem,Igen,Magyar Közút Nonprofit Zrt.,Zrt.,Dynamic Út Szállítási Kft.,Kft.,-15 days
EKR001171442019,Miskolc Megyei Jogú Város Önkormányzata,15735605205,U - Regionális vagy helyi iroda/hivatal,KL - Általános közszolgáltatások,Uniós eljárásrend,Keretmegállapodás alapján verseny újranyitás,Út- és járda felújítása Miskolcon-Benczúr,Építési beruházás,5499320.0,HUF,HU311,2019-10-08,3.0,"11440424205,HU11440424",Mento Környezetkultúra Korlátolt Felelősségű Társaság,45000000-7,Nem,Igen,Nem,2019-10-16,Igen,Nem,Igen,Miskolc Megyei Jogú Város Önkormányzata,,Mento Környezetkultúra Kft.,Kft.,-8 days
EKR001374032019,Nif Nemzeti Infrastruktúra Fejlesztő Zártkörűen Működő Részvénytársaság,11906522241,N - Közjogi szervezet,KL - Egyéb tevékenység:,Nemzeti eljárásrend,Kbt. 115. § Nyílt eljárás,Békéscsabai mérnökségi telep fejlesztése,Építési beruházás,294914411.0,HUF,HU332,2020-05-18,4.0,23981210242,Zöld Garden Korlátolt Felelősségű Társaság,45213200-5,Nem,Igen,Igen,2020-05-24,Igen,Nem,Igen,Nif Nemzeti Infrastruktúra Fejlesztő Zrt.,Zrt.,Zöld Garden Kft.,Kft.,-6 days
EKR001382532019,Bdk Budapesti Dísz És Közvilágítási Korlátolt Felelősségű Társaság,12705616243,N - Közszolgáltató,KL - Általános közszolgáltatások,Nemzeti eljárásrend,Kbt. 113. § Nyílt eljárás,Közvilágítási kábelhiba javítása 2020,Építési beruházás,325436203.0,HUF,HU110,2020-01-03,3.0,"13625146241,HU13625146",Viron Szolgáltató És Kereskedelmi Korlátolt Felelősségű Társaság,45111000-8,Nem,Igen,Igen,2020-01-14,Igen,Nem,Igen,Bdk Budapesti Dísz És Közvilágítási Kft.,Kft.,Viron Kft.,Kft.,-11 days
EKR001407112019,Bdk Budapesti Dísz És Közvilágítási Korlátolt Felelősségű Társaság,12705616243,N - Közszolgáltató,KL - Általános közszolgáltatások,Nemzeti eljárásrend,Kbt. 113. § Nyílt eljárás,Különböző méretű közvil. oszlopok cseréje II. 2019,Építési beruházás,125032812.0,HUF,HU110,2019-12-30,4.0,"24708128241,HU24708128",Horváth Hálózatépítő Kft.,34928510-6,Nem,Igen,Igen,2020-01-09,Igen,Nem,Igen,Bdk Budapesti Dísz És Közvilágítási Kft.,Kft.,Horváth Hálózatépítő Kft.,Kft.,-10 days
